Attraction,https://www.tripadvisor.com/ShowUserReviewsg312578d313843r563778487ApartheidMuseumJohannesburgGreaterJohannesburgGauteng.html,Date of experience: February 2018,Apartheid Museum,Africa,South Africa,Gauteng,"Rockville, Maryland",A Museum No One Should Miss,"The Apartheid Museum is situated near Soweto Southwest Township, an area that bears the marks of the apartheid era 19481990. It is an interactive museum  as soon as you enter, you are issued a card ""identifying"" you as white or nonwhite, and as you enter the corridor reserved for your racial class you may be temporarily separated from the rest of your party. It helps make apartheid real for the visitor. The museum is beautifully designed and pleasant to stroll through. We saw a detailed and informative exhibition on the life of Nelson Mandela. There is a pleasant outdoor cafe with appropriately blackandwhite tables. The gift shop is stocked with a good variety of books on apartheid and recent South African history. I would have liked to see an exhibit on the whites who worked against apartheid, including those who changed their position 180 degrees, like F.W. de Klerk and the Dutch Reformed Church, but perhaps I missed that, or perhaps it is forthcoming. In any case, no one should miss this museum. "
Attraction,https://www.tripadvisor.com/ShowUserReviewsg312578d313843r561441593ApartheidMuseumJohannesburgGreaterJohannesburgGauteng.html,Date of experience: February 2018,Apartheid Museum,Africa,South Africa,Gauteng,"Kansas City, Missouri",Intensely moving experience,Museum clearly lays out the horrors of apartheid with personal stories and many voices that connect the visitor to the history of racial segregation. The variety of methods that the information is delivered keeps one engaged. You cant leave without being angry that one minority group could take hold of power and subjugate and oppress so many. A lesson welllearned. Essential for all to see. 
Attraction,https://www.tripadvisor.com/ShowUserReviewsg312578d313843r544028843ApartheidMuseumJohannesburgGreaterJohannesburgGauteng.html,Date of experience: November 2017,Apartheid Museum,Africa,South Africa,Gauteng,"London, United Kingdom",Must Visit Museum in Johannesburg,"This museum is a mustvisit on a visit to Johannesburg. The museum starts at the beginning of Johannesburg and South African historys modern interaction with Europeans following the discovery of gold.  It is well curated with 2 ways to explore the museum, a shorter 12 hour visit or, if you have more time, a longer visit in the 24 hour timeframe. I only had 2 hours and found that it was not enough time. The museum forcefully confronts the development of racial segregation as it leads to what became Apartheid. The history of the English and Dutch settlers, and how they interacted with and ultimately dominated the native tribes, is explored in frank and moving ways.  The museum also covers the student uprising starting in 1976, the reconciliation period starting in 1990 which led to Mandelas release and the ultimately the new Constitution and elections that ended the Apartheid era.  I would suggest spending some time in the room with the film of the Truth and Reconciliation Commission, which shows a critical piece of the process of how the country moved peacefully away from the Apartheid era.  The film is about 40 minutes but you I would suggest spending at least 1015 watching the Commission process.  This was a fascinating museum addressing a painful period and horrible policy of racial interaction in South Africa."
Attraction,https://www.tripadvisor.com/ShowUserReviewsg312578d313843r532731233ApartheidMuseumJohannesburgGreaterJohannesburgGauteng.html,Date of experience: September 2017,Apartheid Museum,Africa,South Africa,Gauteng,"Tathra, Australia",AMAZING JOURNEY OF SOUTH AFRICAN HISTORY,"A haunting display of a dark part of South Africa's history, and the brutalisation and mistreatment of black south Africans and their courageous fight against racial discrimination. The Mandela exhibition was also an amazing portrayal of his life and tells how one man can change a nation, what a brave wise man he was. You really must visit this beautifully presented museum to help you see how change has made a better South Africa even if there is still a long way to go.  Karen and Sharon"
Attraction,https://www.tripadvisor.com/ShowUserReviewsg312578d313843r528285695ApartheidMuseumJohannesburgGreaterJohannesburgGauteng.html,Date of experience: September 2017,Apartheid Museum,Africa,South Africa,Gauteng,"Dubai, United Arab Emirates",An amazing visit to a one of its kind Museam ,"Was very lucky to visit the Apartheid Museam on my trip of Johannesburg. The Apartheid Museum, the only one of its kind, shows the rise and fall of Apartheid in South Africa .The museum is an excellent example of design, space and landscape offering the international community a unique South African experience.The exhibits have been organised by a team of curators, filmmakers, historians and designers. They include provocative film footage, photographs, text panels and artefacts illustrating the events and human stories that are part of the epic apartheid saga.There are a series of 22 individual exhibition areas takes the visitor through a dramatic emotional journey that tells a story of a statesanctioned system based on racial discrimination and the struggle of the majority to overthrow this tyranny.For anyone wanting to understand and experience what apartheid South Africa was really like, a visit to the Apartheid Museum is fundamental. The museum is a beacon of hope showing the world how South Africa is coming to terms with its oppressive past and working towards a future that all South Africans can call their own.One of the best maintained and thought off Museam which is a stark reminder for generations to come on the dark history we faced and a lesson for generations to come as well."
Attraction,https://www.tripadvisor.com/ShowUserReviewsg312578d313843r503359039ApartheidMuseumJohannesburgGreaterJohannesburgGauteng.html,Date of experience: September 2016,Apartheid Museum,Africa,South Africa,Gauteng,"Johannesburg, South Africa",A must see when in Johannesburg ,"A truly unique museum experience. Having lived through apartheid, this museum brings the harsh realities of racial divides to life. I have visited more than 10 times and each visit is a humbling reminder of South Africa's past but also a reminder that humans can triumph and forge a new path."
Attraction,https://www.tripadvisor.com/ShowUserReviewsg312578d313843r478939259ApartheidMuseumJohannesburgGreaterJohannesburgGauteng.html,Date of experience: May 2016,Apartheid Museum,Africa,South Africa,Gauteng,Johannesburg ,Living in Colour  Apartheid Lived here,"Nothing wakes you up to apartheid in SA more than making your way to the Apartheid Museum. From the entrance of this museum, anger floods your ears to boil as you are already separated by racial injustices at this point, hit with a clear sign above your heads  Geen Blankes, and you know you have started your journey to Apartheid Museum. If I had to tell all i'd spoil it for you. Its worth an experience... Have your tissues ready but go with an open mind. Let the museum not make you one seeking revenge against other races that were treated better but let it make you strive to be a better person to treat all with respect."
Attraction,https://www.tripadvisor.com/ShowUserReviewsg312578d313843r478025284ApartheidMuseumJohannesburgGreaterJohannesburgGauteng.html,Date of experience: November 2016,Apartheid Museum,Africa,South Africa,Gauteng,"Camberley, United Kingdom",An oppressive past and working towards a future!,Narration of a sad past! The Apartheid Museum focuses on the oppressive system of racial discrimination and segregation that once dominated the lives of South
Attraction,https://www.tripadvisor.com/ShowUserReviewsg312578d313843r467147395ApartheidMuseumJohannesburgGreaterJohannesburgGauteng.html,Date of experience: December 2016,Apartheid Museum,Africa,South Africa,Gauteng,"Johannesburg, South Africa",very historical,a very good place to visit n learn of times gone by very informative .A series of 22 individual exhibition areas takes the visitor through a dramatic emotional journey that tells a story of a statesanctioned system based on racial discrimination and the struggle of the majority to overthrow this tyranny.The museum is a beacon of hope showing the world how South Africa is coming to terms with its oppressive past and working towards a future that all South Africans can call their own.The museum is a beacon of hope showing the world how South Africa is coming to terms with its oppressive past and working towards a future that all South Africans can call their own.
Attraction,https://www.tripadvisor.com/ShowUserReviewsg312578d313843r458197526ApartheidMuseumJohannesburgGreaterJohannesburgGauteng.html,Date of experience: January 2017,Apartheid Museum,Africa,South Africa,Gauteng,"San Diego, California",Essential for the traveler not too up on what Apartheid was.,This is a heart breaking experience which demonstrates the racial oppression that existed in South Africa until 1994.  It is not easy to understand the level of inhumanity which existed in such a modern time.  I don't know how else we could have become aware of the matter without either living through it in South Africa.  
Attraction,https://www.tripadvisor.com/ShowUserReviewsg312578d313843r444360390ApartheidMuseumJohannesburgGreaterJohannesburgGauteng.html,Date of experience: December 2016,Apartheid Museum,Africa,South Africa,Gauteng,unknown,Value for money and educational ,"The museum is a real mustsee for locals and tourists alike. It gives one a quick snap shot of South African History from the first inhabitants of South Africa, the arrival of the British and others, and the circumstances that lead to the implementation and abolition of Apartheid. The museum is set out cleverly with video and and TV screens to supplement the considerable reading of many signs and posters. We paid R80 per adult as entrance. The ticket randomly allocates you as ""white"" or ""nonwhite"" and you use separate entrances into the museum. You still see the same display in the end. You unfortunately are not allowed to take photographs inside the museum. I don't know why. But you can google images to see some of the displays. We had planned to spend about 2 hours in the museum and ended up being there for about 3 hours with a feeling that we could have been there for longer. There is ample safe parking. As a tour party of 6 adults, we found the displays thoughtprovoking and it helped us to understand the racial issues in South Africa as well as the significance of other points of interest of tourist sites in and around Johannesburg. "
Attraction,https://www.tripadvisor.com/ShowUserReviewsg312578d313843r425791707ApartheidMuseumJohannesburgGreaterJohannesburgGauteng.html,Date of experience: September 2016,Apartheid Museum,Africa,South Africa,Gauteng,"Jamshedpur, India",Educational Tour,"A visit to the Apartheid Museum provides history of apartheid movement as well as life  struggle of Nelson Mandela. The museum has been thoughtfully designed to depict the struggle and history. Visitors may get a feel of very real reflection of what it was like to live in a racially segregated society. The museum still has two entrances labelled 'White' and 'Nonwhite' for entry, a real shock and uncomfortable feeling at the entry itself.  It needs couple of hours to cover the museum properly. A visit is highly recommended."
Attraction,https://www.tripadvisor.com/ShowUserReviewsg312578d313843r413129456ApartheidMuseumJohannesburgGreaterJohannesburgGauteng.html,Date of experience: August 2016,Apartheid Museum,Africa,South Africa,Gauteng,Garnerville,A Poignant Reminder of South Africa's Past,The Apartheid Museum offers a very good insight into the South Africa's dark history of racial segregation and oppression. The photos and videos bring stories to life and remind of us of the struggles of many to secure racial equality. 
Attraction,https://www.tripadvisor.com/ShowUserReviewsg312578d313843r412918612ApartheidMuseumJohannesburgGreaterJohannesburgGauteng.html,Date of experience: August 2016,Apartheid Museum,Africa,South Africa,Gauteng,"Bronx, New York",Enlightening  A Must Visit,"In South Africa, I am considered ""coloured."" I knew this, of course, prior to my visit, but really learning and understanding the history behind apartheid was really enlightening. Living in the U.S., a country with its own deepseated racial issues, particularly as a POC, it was really fascinating to learn about the struggles SA has gone through and still faces. We saw the Mandela exhibit, which was also really great. Definitely worth the visit!"
Attraction,https://www.tripadvisor.com/ShowUserReviewsg312578d313843r388814362ApartheidMuseumJohannesburgGreaterJohannesburgGauteng.html,Date of experience: June 2016,Apartheid Museum,Africa,South Africa,Gauteng,"Dublin, Ireland",Best museum in South Africa,"This museum tells the History of South Africa from the Boer War till today. It is excellently done, from the racially segregated entry gates  you're assigned a race when you get your ticket. The Historical background that laid the foundation for apartheid is needed and interesting. Well worth a visit."
Attraction,https://www.tripadvisor.com/ShowUserReviewsg312578d313843r382106486ApartheidMuseumJohannesburgGreaterJohannesburgGauteng.html,Date of experience: June 2016,Apartheid Museum,Africa,South Africa,Gauteng,unknown,"nonblack and nonwhites tour, explains the aparthied saga between races in south africa, discrimination","fights, shooting, marching, singing, furry, wrath, mystic aura, hate, salvage. videos and footage of all the aparthied regime details patterning to racial discrimination and violence, also the resolutions taken during the course, most failed and a few passed, long walk to freedom, viva Nelson Mndela"
Attraction,https://www.tripadvisor.com/ShowUserReviewsg312578d313843r375118045ApartheidMuseumJohannesburgGreaterJohannesburgGauteng.html,Date of experience: October 2015,Apartheid Museum,Africa,South Africa,Gauteng,unknown,An emotional visit,This place is full of history and memory and is very emotional because you can retrace a very real reflection of what it was like to live in a racially segregated society. 
Attraction,https://www.tripadvisor.com/ShowUserReviewsg312578d313843r370479666ApartheidMuseumJohannesburgGreaterJohannesburgGauteng.html,Date of experience: May 2016,Apartheid Museum,Africa,South Africa,Gauteng,"Vancouver, Canada",Informative but sobering at times,The museum covers a period of South African history from the end of the Boer War to the present day.  You get can impression on what Apartheid was like when you go through a designated racial entrance depending on your ticket white or nonwhite.There is a heavy emphasis on video and archive photography throughout the museum. It is a little short of actual physical exhibits. There is a lot of information coming at you and can be a little overwhelming at times. Overall an informative but heavy experience.It should be noted the museum is not easy to get to without your transport. The easiest and safest is to take the city sightseeing hop on/hop off bus to get there. 
Attraction,https://www.tripadvisor.com/ShowUserReviewsg312578d313843r362768683ApartheidMuseumJohannesburgGreaterJohannesburgGauteng.html,Date of experience: April 2016,Apartheid Museum,Africa,South Africa,Gauteng,Melbourne,A long walk down past memories,"Having grown up in South Africa, under the Apartheid regime, I was keen to see what the museum offered after living abroad for the past 13 years now.I was confronted by the racial classification ticket I was handed at the entrance, which brought back back many unpleasant and painful memories. However, the journey through the rest of the museum, which was both historically correct and painfully accurate, was interesting. We walked through different periods of African history, sat through a brief movie on the struggle for land and labour, and witnessed the atrocities that people of colour suffered. But we  left the museum with renewed hope for the country and it's fledgling democratic institutions. The Nelson Mandela exhibit was closed due to renovations, which was disappointing, but the rest definitely made up for this omission. The museum changes its exhibits constantly so one can be assured of of fresh and relevant material.A worthwhile and inexpensive trip down the country's dark history. Highly recommended."
Attraction,https://www.tripadvisor.com/ShowUserReviewsg312578d313843r362678210ApartheidMuseumJohannesburgGreaterJohannesburgGauteng.html,Date of experience: March 2016,Apartheid Museum,Africa,South Africa,Gauteng,"Sydney, Australia",Excellent,"Very impressive museum. The displays and settings made for an extremely informative experience, right from the time when the tickets are issued and you have to choose an entrance based on your racial background. Its one of the stops on the city hop off hop on bus tour and highly recommended. Dont rush the visit and allow at least 2 hours"
Attraction,https://www.tripadvisor.com/ShowUserReviewsg312578d313843r359394811ApartheidMuseumJohannesburgGreaterJohannesburgGauteng.html,Date of experience: March 2016,Apartheid Museum,Africa,South Africa,Gauteng,"New York City, New York",Moving experience that unpacks Apartheid through tragedy and triumph.,"As an American, the scope of my lense about apartheid was very narrow.  However, racism is something I am familiar with.  This museum helped refocus my lense from the tragic to the triumph of the human spirit.  It also showed me that the fight for freedom and dismantling of apartheid was a multi racial effort.  The women and men of other races were just as involved in the fight for freedom from oppression as the blacks who suffered under the system.  A must see!"
Attraction,https://www.tripadvisor.com/ShowUserReviewsg312578d313843r348098458ApartheidMuseumJohannesburgGreaterJohannesburgGauteng.html,Date of experience: January 2016,Apartheid Museum,Africa,South Africa,Gauteng,"Valencia, Spain",Emotional journey into SA history,"The visit of the Apartheid Museum is a very emotional journey that tells the story, through a series a photos, videos and other documents, of the rise and fall of apartheid, a state system based on racial classification and discriminationMust see to understand and indirecly experience what apartheid and life in South Africa really were and, on the other hand, to fully appreciate the freedom and the equality of rights that is granted to us all."
Attraction,https://www.tripadvisor.com/ShowUserReviewsg312578d313843r340701027ApartheidMuseumJohannesburgGreaterJohannesburgGauteng.html,Date of experience: January 2016,Apartheid Museum,Africa,South Africa,Gauteng,"Merida, Mexico",Thought provoking,This was a great place to visit to learn more about key issues in South African history. Very interesting layout and professionally done. Definitely makes you think about racial issues no matter what race you are or where you come from...
Attraction,https://www.tripadvisor.com/ShowUserReviewsg312578d313843r336207210ApartheidMuseumJohannesburgGreaterJohannesburgGauteng.html,Date of experience: August 2015,Apartheid Museum,Africa,South Africa,Gauteng,"Jakarta, Indonesia",Definitely worth a visit!,"Probably one of the most important museums for South Africa and for the world as well. The contents is still relevant and serves as a reminder on how awful situation could be for many of us because of, not only racial, but any kind of discrimination.From the moment I got the ticket, entered the main entry gate and stepped into the first exhibits no spoiler here, I was overwhelmed by sad and awful situation of apartheid era depicted in most of the exhibits. After went through the first section, I was stepped into  the open air exhibits featuring paintings, photograph and installation. I regained my breath here as it was airy, bright and here I enjoyed the architectural feats of the museum. It was quite impressive. Then I moved to the main museum area, where the apartheid era were presented in chronoligical order through photographs, audios, videos, art installations and exhibits. It was very informative and detailed. I easily spent approximately 2 hours to explore all exhibits one by one and there were constant grieves, horror and chills ran along my spine everytime I moved from one exhibits to another.  The museum also have separate spaces dedicated to Nelson Mandela. It displayed Nelson Mandelas memorabilia, photographs, quotes, etc. This part definitely provided more optimistic atmosphere and quite a relieve after a dark and gloomy ambience in the main museum. I recommended this museum as a must do in Johannesburg, especially if youre history buff like me. Even if youre not, its still worth a visit for its contents, architectural feats and its important message of equality and respect for each others."
Attraction,https://www.tripadvisor.com/ShowUserReviewsg312578d313843r335782531ApartheidMuseumJohannesburgGreaterJohannesburgGauteng.html,Date of experience: January 2015,Apartheid Museum,Africa,South Africa,Gauteng,"New York, NY",A Must Visit!,"Stunning and chilling from the moment you walk through the racially segregated doors.  I have been multiple times and still find something new to learn and to learn from about apartheid.  It helps to put your whole visit to South Africa in context, as this country is still suffering from the ills of the regime even against the backdrop of such beauty and culture.  There is always an additional exhibit from the era as well, which changes regularly.  Years ago I saw one on Stephen Biko which I am still thinking about.  Architecturally it is breathtaking as well.  Good museum shop and cafe on sight as well.  Nice to sit outside on a warm day."
Attraction,https://www.tripadvisor.com/ShowUserReviewsg312578d313843r329392175ApartheidMuseumJohannesburgGreaterJohannesburgGauteng.html,Date of experience: November 2015,Apartheid Museum,Africa,South Africa,Gauteng,"Johannesburg, South Africa",Your Visit to Johannesburg Isn't Complete Until You Visit Here,"Accessible, informative and remarkable, the Apartheid Museum not only tells the story of South Africa's tragic history of racial oppression, but inspires hope that reconciliation and democratic principles of governance are worth the struggle.  You can't visit Jo'burg without stopping at this worldclass museum. Plan for two hours minimum to soak in the exhibits and messages.  Incredibly reasonable admission fees too."
Attraction,https://www.tripadvisor.com/ShowUserReviewsg312578d313843r328532702ApartheidMuseumJohannesburgGreaterJohannesburgGauteng.html,Date of experience: April 2015,Apartheid Museum,Africa,South Africa,Gauteng,"Nairobi, Kenya",A sobering experience for anyone who wants to understand the negative effects of 'isms',"The Apartheid Museum is a sobering place. It reminds one of the capacity of man to be evil but it also reminds every visitor that man has the capacity to overcome such evil and to survive it. The Apartheid Museum gives you a breakdown of racial segregation in South Africa. There are real artefacts that show what was used to propagate racial segregation in South Africa. There is in the infamous armored vehicles preserved for the posterity to see, films and photos of the experience of that era. However, the Museum has a strict 'take no photo' policy which is, anyway, violated by many of the visitors who want to take a memory of the past with them. If you want to visit it, a minimum of five hours is what I recommend for any visitor with a keen eye on history of racial segregation in South Africa."
Attraction,https://www.tripadvisor.com/ShowUserReviewsg312578d313843r320395099ApartheidMuseumJohannesburgGreaterJohannesburgGauteng.html,Date of experience: October 2015,Apartheid Museum,Africa,South Africa,Gauteng,"Au Gres, Michigan/Seaford, NY",A Visit Here is of Great Importance For Every Visitor to South Africa,This museum covers the struggle for racial equity and freedom in apartheid South Africa.  It is a profound experience.  
Attraction,https://www.tripadvisor.com/ShowUserReviewsg312578d313843r307830815ApartheidMuseumJohannesburgGreaterJohannesburgGauteng.html,Date of experience: July 2015,Apartheid Museum,Africa,South Africa,Gauteng,"Potchefstroom, South Africa",Take your time,"The Apartheid Museum is a mustsee if you want to learn more about South African history. It shows the history of South Africa in the 20th century the uprising of Apartheid and the struggle of antiApartheidmovements. The information is shown in diverse ways which appeal to all kinds of visitors: pictures, art, texts, quotes, film fragments, posters, bulletins, ... You need some time to process all that information though. Make sure you take enough time to visit the museum and do some research before you visit.Although I appreciated the museum, the structure of the informationtelling could be a bit more chronologically and less thematized. I do hope they keep on expanding the museum with the racial struggle postApartheid, because although South Africa is reborn, the struggle is not over yet. Exhibitions about the ""Open Stellenbosch""movement would for example be very interesting."
Attraction,https://www.tripadvisor.com/ShowUserReviewsg312578d313843r299221827ApartheidMuseumJohannesburgGreaterJohannesburgGauteng.html,Date of experience: August 2015,Apartheid Museum,Africa,South Africa,Gauteng,"Kuala Lumpur, Malaysia",A must see,This museum is excellent. Informative and thought provoking. Lots to read and absorb. From the moment you purchase your ticket and have to enter by racial classification you get a sense of the enormity of what the museum represents. We had a 7 year old with us. She was patient and interested but the museum is probably more suited for older children and adults.
Attraction,https://www.tripadvisor.com/ShowUserReviewsg312578d313843r298831944ApartheidMuseumJohannesburgGreaterJohannesburgGauteng.html,Date of experience: October 2014,Apartheid Museum,Africa,South Africa,Gauteng,"Detroit, Michigan",A walk through the past emotionally impactful,"In contrast to a modern looking exterior, inside the museum shifts immediately when you inside being transported into the past. You are assigned a racial classification when you purchase your admission ticket. You get a an experience consistent with your racial classification. Throughout the museum there are opportunities to read to deepen your understanding of what going on at the time and the impact.Some aspects are very moving as well as informative."
Attraction,https://www.tripadvisor.com/ShowUserReviewsg312578d313843r268752888ApartheidMuseumJohannesburgGreaterJohannesburgGauteng.html,Date of experience: March 2015,Apartheid Museum,Africa,South Africa,Gauteng,"Johannesburg, South Africa",Apartheid Museum,"The building itself is almost a pictorial representation of apartheid with its fortress like greyish stone, and concrete in rusting steel frames. As one enters one is arbitrarily assigned a racial classification. There were official classifications back in the bad days of apartheid based on such improbable things as the colour of fingernails, width of nostrils and whether pencils would fall out of kinked hair. The card evokes strange feelings in me. Apartheid classified and divided people.Outside the museum a group of school children shriek noisily. Their visit to this museum is a peep inside a world they have never known and probably cant imagine. Inside one faces a world most South Africans, black and white, who were old enough to have experienced would rather forget. This museum is an exercise in wrestling with the past.The exhibits are somewhat on the academic side, and if one is inclined to move quickly through a museum, stopping only for when something particularly grabs ones attention, then one will probably get through this is somewhat less than the recommended twoandahalf hours. Like most South African museums, the Apartheid Museum nearly always has a beautifully researched temporary exhibition. Until August 2008 the temporary exhibition at the Apartheid Museum focuses on Steve Biko and his place in the history of the country of his birth. The exhibition traces this from the establishment of the African intellectual tradition, through the move to Africanism, Pan Africanism, Black Consciousness, the student movements and official resistance and oppression. The exhibition has some very poignant moments. The medical evidence and the findings of the South African Medical and Dental Council which finally struck Dr Tucker off the role are shocking, even to people who remember the newspaper account. The comments of Minister Jimmy Kruger on the death of Biko are horrifying. The tributes to Biko by various public figures in widely diverse spheres are very moving. But it is the fact that South Africa was not alone in its growing awareness of the need to recognise the human rights of black people which impresses me most."
Attraction,https://www.tripadvisor.com/ShowUserReviewsg312578d313843r265093340ApartheidMuseumJohannesburgGreaterJohannesburgGauteng.html,Date of experience: April 2015,Apartheid Museum,Africa,South Africa,Gauteng,"Johannesburg, Gauteng, South Africa",Different perception,The Apartheid Museum is an important piece of awareness for any visitor to South Africa to experience to understand it's history.The architecture and the exhibits help the visitor to understand and embrace the concepts and background of South Africa's racial divide.It is a large space and take about an hour or two to do it justice.
